stamp,event,robot,role,x,y,raw
1779964652.093,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.4731175067263279, ""y"": -0.21622606210432774}, ""robot2"": {""last_goal"": {""x"": -0.23433343406404394, ""y"": 0.15728855123070348}, ""role"": ""follower"", ""x"": -0.08032641734115206, ""y"": 0.8211496959206185}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964652.0930996, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964652.117,pose,robot1,leader,0.4809,-0.2203,
1779964652.117,pose,robot2,follower,-0.0840,0.8132,
1779964652.152,pose,robot1,leader,0.4886,-0.2244,
1779964652.152,pose,robot2,follower,-0.0877,0.8053,
1779964652.187,pose,robot1,leader,0.4964,-0.2284,
1779964652.187,pose,robot2,follower,-0.0913,0.7973,
1779964652.222,pose,robot1,leader,0.5041,-0.2325,
1779964652.222,pose,robot2,follower,-0.0949,0.7893,
1779964652.256,pose,robot1,leader,0.5119,-0.2366,
1779964652.257,pose,robot2,follower,-0.0984,0.7813,
1779964652.291,pose,robot1,leader,0.5196,-0.2406,
1779964652.292,pose,robot2,follower,-0.1018,0.7732,
1779964652.326,pose,robot1,leader,0.5273,-0.2447,
1779964652.326,pose,robot2,follower,-0.1051,0.7651,
1779964652.362,pose,robot1,leader,0.5351,-0.2488,
1779964652.362,pose,robot2,follower,-0.1082,0.7570,
1779964652.396,pose,robot1,leader,0.5428,-0.2528,
1779964652.396,pose,robot2,follower,-0.1113,0.7488,
1779964652.432,pose,robot1,leader,0.5506,-0.2569,
1779964652.432,pose,robot2,follower,-0.1143,0.7405,
1779964652.466,pose,robot1,leader,0.5583,-0.2610,
1779964652.467,pose,robot2,follower,-0.1171,0.7323,
1779964652.502,pose,robot1,leader,0.5661,-0.2651,
1779964652.502,pose,robot2,follower,-0.1199,0.7240,
1779964652.537,pose,robot1,leader,0.5738,-0.2692,
1779964652.537,pose,robot2,follower,-0.1226,0.7157,
1779964652.572,pose,robot1,leader,0.5815,-0.2732,
1779964652.572,pose,robot2,follower,-0.1253,0.7073,
1779964652.587,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964652.5871341, ""target"": [1.2, -0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964652.593,role,robot1,leader,0.5815,-0.2732,leader
1779964652.593,role,robot2,follower,-0.1253,0.7073,follower
1779964652.593,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.5815463073717285, ""y"": -0.2732299172703007}, ""robot2"": {""last_goal"": {""x"": -0.12578958392576267, ""y"": 0.10050252296252654}, ""role"": ""follower"", ""x"": -0.12525092002868737, ""y"": 0.7073166010341376}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964652.5930765, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964652.606,pose,robot2,follower,-0.1278,0.6989,
1779964652.607,pose,robot1,leader,0.5893,-0.2773,
1779964652.641,pose,robot2,follower,-0.1303,0.6906,
1779964652.641,pose,robot1,leader,0.5970,-0.2814,
1779964652.677,pose,robot1,leader,0.6048,-0.2855,
1779964652.677,pose,robot2,follower,-0.1327,0.6822,
1779964652.711,pose,robot2,follower,-0.1351,0.6737,
1779964652.712,pose,robot1,leader,0.6125,-0.2896,
1779964652.746,pose,robot2,follower,-0.1373,0.6653,
1779964652.747,pose,robot1,leader,0.6202,-0.2936,
1779964652.781,pose,robot2,follower,-0.1393,0.6567,
1779964652.782,pose,robot1,leader,0.6280,-0.2977,
1779964652.816,pose,robot2,follower,-0.1412,0.6482,
1779964652.817,pose,robot1,leader,0.6357,-0.3018,
1779964652.851,pose,robot1,leader,0.6435,-0.3059,
1779964652.851,pose,robot2,follower,-0.1429,0.6396,
1779964652.886,pose,robot2,follower,-0.1445,0.6310,
1779964652.886,pose,robot1,leader,0.6512,-0.3100,
1779964652.921,pose,robot1,leader,0.6589,-0.3140,
1779964652.921,pose,robot2,follower,-0.1459,0.6224,
1779964652.956,pose,robot2,follower,-0.1472,0.6137,
1779964652.956,pose,robot1,leader,0.6667,-0.3181,
1779964652.991,pose,robot2,follower,-0.1483,0.6050,
1779964652.991,pose,robot1,leader,0.6744,-0.3222,
1779964653.026,pose,robot2,follower,-0.1494,0.5964,
1779964653.026,pose,robot1,leader,0.6822,-0.3263,
1779964653.061,pose,robot2,follower,-0.1503,0.5877,
1779964653.061,pose,robot1,leader,0.6899,-0.3304,
1779964653.093,role,robot1,leader,0.6899,-0.3304,leader
1779964653.093,role,robot2,follower,-0.1503,0.5877,follower
1779964653.093,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.6898951074798739, ""y"": -0.3303857276631355}, ""robot2"": {""last_goal"": {""x"": -0.017388062111297287, ""y"": 0.04344647802956125}, ""role"": ""follower"", ""x"": -0.15032964940610907, ""y"": 0.5876643331202349}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964653.0929954, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964653.096,pose,robot2,follower,-0.1512,0.5790,
1779964653.097,pose,robot1,leader,0.6976,-0.3345,
1779964653.131,pose,robot1,leader,0.7054,-0.3386,
1779964653.131,pose,robot2,follower,-0.1519,0.5702,
1779964653.166,pose,robot2,follower,-0.1526,0.5615,
1779964653.166,pose,robot1,leader,0.7131,-0.3426,
1779964653.201,pose,robot2,follower,-0.1530,0.5540,
1779964653.201,pose,robot1,leader,0.7208,-0.3467,
1779964653.236,pose,robot2,follower,-0.1530,0.5540,
1779964653.236,pose,robot1,leader,0.7286,-0.3508,
1779964653.271,pose,robot2,follower,-0.1530,0.5540,
1779964653.271,pose,robot1,leader,0.7363,-0.3549,
1779964653.306,pose,robot1,leader,0.7441,-0.3590,
1779964653.306,pose,robot2,follower,-0.1530,0.5515,
1779964653.341,pose,robot1,leader,0.7518,-0.3631,
1779964653.341,pose,robot2,follower,-0.1529,0.5428,
1779964653.376,pose,robot1,leader,0.7595,-0.3672,
1779964653.377,pose,robot2,follower,-0.1525,0.5340,
1779964653.411,pose,robot2,follower,-0.1520,0.5253,
1779964653.411,pose,robot1,leader,0.7673,-0.3712,
1779964653.446,pose,robot1,leader,0.7750,-0.3753,
1779964653.446,pose,robot2,follower,-0.1514,0.5166,
1779964653.482,pose,robot1,leader,0.7827,-0.3794,
1779964653.482,pose,robot2,follower,-0.1506,0.5079,
