stamp,event,robot,role,x,y,raw
1779964635.136,pose,robot1,leader,0.1911,0.0733,
1779964635.137,pose,robot2,follower,-0.0000,1.0000,
1779964635.171,pose,robot2,follower,-0.0000,1.0000,
1779964635.172,pose,robot1,leader,0.1990,0.0771,
1779964635.206,pose,robot2,follower,-0.0000,1.0000,
1779964635.206,pose,robot1,leader,0.2069,0.0809,
1779964635.241,pose,robot1,leader,0.2147,0.0847,
1779964635.241,pose,robot2,follower,-0.0000,1.0000,
1779964635.277,pose,robot1,leader,0.2226,0.0885,
1779964635.277,pose,robot2,follower,-0.0000,1.0000,
1779964635.311,pose,robot1,leader,0.2305,0.0923,
1779964635.311,pose,robot2,follower,-0.0000,1.0000,
1779964635.346,pose,robot1,leader,0.2383,0.0962,
1779964635.347,pose,robot2,follower,-0.0000,1.0000,
1779964635.381,pose,robot1,leader,0.2462,0.1000,
1779964635.381,pose,robot2,follower,-0.0000,1.0000,
1779964635.414,role,robot1,leader,0.2462,0.1000,leader
1779964635.414,role,robot2,follower,-0.0000,1.0000,follower
1779964635.414,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.2461766561059515, ""y"": 0.1000385055334573}, ""robot2"": {""last_goal"": {""x"": -0.4623848069784686, ""y"": -0.27136511996266766}, ""role"": ""follower"", ""x"": -1.237443934615596e-12, ""y"": 0.9999999999957515}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964635.4135282, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964635.416,pose,robot2,follower,-0.0000,1.0000,
1779964635.416,pose,robot1,leader,0.2540,0.1039,
1779964635.451,pose,robot1,leader,0.2619,0.1078,
1779964635.452,pose,robot2,follower,-0.0000,1.0000,
1779964635.486,pose,robot1,leader,0.2697,0.1117,
1779964635.486,pose,robot2,follower,-0.0000,1.0000,
1779964635.521,pose,robot1,leader,0.2775,0.1157,
1779964635.521,pose,robot2,follower,-0.0002,0.9988,
1779964635.557,pose,robot1,leader,0.2853,0.1196,
1779964635.557,pose,robot2,follower,-0.0016,0.9901,
1779964635.591,pose,robot1,leader,0.2931,0.1235,
1779964635.591,pose,robot2,follower,-0.0031,0.9815,
1779964635.626,pose,robot1,leader,0.3009,0.1275,
1779964635.626,pose,robot2,follower,-0.0047,0.9729,
1779964635.661,pose,robot1,leader,0.3087,0.1315,
1779964635.661,pose,robot2,follower,-0.0065,0.9643,
1779964635.696,pose,robot1,leader,0.3165,0.1354,
1779964635.696,pose,robot2,follower,-0.0084,0.9558,
1779964635.731,pose,robot1,leader,0.3243,0.1394,
1779964635.731,pose,robot2,follower,-0.0103,0.9473,
1779964635.766,pose,robot1,leader,0.3321,0.1434,
1779964635.766,pose,robot2,follower,-0.0124,0.9388,
1779964635.801,pose,robot1,leader,0.3399,0.1474,
1779964635.801,pose,robot2,follower,-0.0145,0.9303,
1779964635.836,pose,robot1,leader,0.3477,0.1514,
1779964635.836,pose,robot2,follower,-0.0167,0.9218,
1779964635.871,pose,robot1,leader,0.3555,0.1554,
1779964635.871,pose,robot2,follower,-0.0189,0.9133,
1779964635.906,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964635.9053981, ""target"": [1.2, 0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964635.906,pose,robot2,follower,-0.0213,0.9049,
1779964635.906,pose,robot1,leader,0.3632,0.1594,
1779964635.914,role,robot1,leader,0.3632,0.1594,leader
1779964635.914,role,robot2,follower,-0.0213,0.9049,follower
