stamp,event,robot,role,x,y,raw
1779964666.779,pose,robot1,leader,0.3586,0.0293,
1779964666.779,pose,robot2,follower,-0.0000,1.0000,
1779964666.814,pose,robot1,leader,0.3673,0.0303,
1779964666.814,pose,robot2,follower,-0.0000,1.0000,
1779964666.849,pose,robot1,leader,0.3760,0.0313,
1779964666.849,pose,robot2,follower,-0.0005,0.9975,
1779964666.884,pose,robot1,leader,0.3847,0.0323,
1779964666.884,pose,robot2,follower,-0.0022,0.9890,
1779964666.919,pose,robot1,leader,0.3934,0.0333,
1779964666.919,pose,robot2,follower,-0.0040,0.9804,
1779964666.954,pose,robot1,leader,0.4021,0.0343,
1779964666.954,pose,robot2,follower,-0.0060,0.9719,
1779964666.989,pose,robot1,leader,0.4108,0.0353,
1779964666.989,pose,robot2,follower,-0.0081,0.9634,
1779964667.024,pose,robot1,leader,0.4195,0.0363,
1779964667.024,pose,robot2,follower,-0.0103,0.9549,
1779964667.059,pose,robot1,leader,0.4282,0.0373,
1779964667.059,pose,robot2,follower,-0.0126,0.9465,
1779964667.094,pose,robot1,leader,0.4369,0.0383,
1779964667.094,pose,robot2,follower,-0.0150,0.9381,
1779964667.129,pose,robot1,leader,0.4456,0.0393,
1779964667.129,pose,robot2,follower,-0.0175,0.9297,
1779964667.164,pose,robot1,leader,0.4542,0.0404,
1779964667.164,pose,robot2,follower,-0.0201,0.9213,
1779964667.199,pose,robot1,leader,0.4629,0.0414,
1779964667.199,pose,robot2,follower,-0.0227,0.9130,
1779964667.232,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964667.2311203, ""target"": [1.8, 0.2], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964667.234,pose,robot1,leader,0.4716,0.0424,
1779964667.234,pose,robot2,follower,-0.0255,0.9047,
1779964667.238,role,robot1,leader,0.4716,0.0424,leader
1779964667.238,role,robot2,follower,-0.0255,0.9047,follower
